km_driven,mileage,engine,max_power,age,make,Individual,Vehical_type,fuel_type,seat
62000,19.3,1248.0,73.9,12.0,MARUTI,0,1,1,5
47061,21.4,1197.0,83.1,7.0,MARUTI,0,0,4,5
8268,20.3,1086.0,68.07,3.0,HYUNDAI,0,1,4,5
36000,23.1,998.0,67.04,7.0,MARUTI,0,1,4,5
59869,10.6,2996.0,258.0,15.0,BMW,0,0,4,5
43616,25.17,799.0,53.3,6.0,RENAULT,0,1,4,5
75000,18.88,1995.0,184.0,11.0,BMW,0,0,1,5
43000,17.43,1396.0,105.5,8.0,HYUNDAI,0,1,4,5
92000,21.4,1197.0,83.1,7.0,MARUTI,0,1,4,5
45178,18.7,1199.0,88.7,5.0,HONDA,0,1,4,5
54000,24.0,1120.0,70.0,7.0,HYUNDAI,0,1,1,5
47000,17.0,1497.0,118.0,11.0,HONDA,0,1,4,5
60000,17.05,1995.0,184.0,11.0,BMW,0,0,1,5
52000,13.0,1591.0,121.3,7.0,HYUNDAI,0,1,4,5
50000,10.91,3198.0,197.0,7.0,FORD,0,0,1,7
62000,16.47,1198.0,73.9,12.0,VOLKSWAGEN,0,1,4,5
63000,20.45,1461.0,83.8,10.0,RENAULT,0,1,1,5
67000,11.5,2982.0,171.0,13.0,TOYOTA,0,1,1,7
65554,22.7,1498.0,89.84,9.0,FORD,0,1,1,5
75854,23.4,1248.0,74.0,9.0,MARUTI,0,1,1,5
26000,18.5,1197.0,83.14,6.0,MARUTI,0,0,4,5
62521,11.1,2354.0,142.0,13.0,HONDA,0,0,4,5
52000,18.6,1197.0,81.83,8.0,HYUNDAI,0,1,4,5
35000,19.5,1199.0,88.76,4.0,HONDA,1,1,4,5
55000,17.9,2143.0,201.15,7.0,MERCEDES-BENZ,0,0,1,5
58000,21.12,1248.0,88.8,10.0,TATA,0,1,1,5
65000,16.0,1997.0,140.0,6.0,MAHINDRA,0,0,1,7
19000,17.8,1198.0,86.7,4.0,HONDA,0,1,4,5
70000,25.2,1248.0,74.0,9.0,MARUTI,1,1,1,5
29842,18.5,1197.0,82.9,7.0,HYUNDAI,0,1,4,5
35000,24.3,1248.0,88.5,5.0,MARUTI,0,0,1,5
47000,20.71,799.0,53.64,7.0,DATSUN,0,1,4,5
147000,24.0,1120.0,70.0,8.0,HYUNDAI,1,1,1,5
26000,17.4,1497.0,117.6,5.0,HONDA,0,0,4,5
60000,12.5,1991.0,147.9,14.0,CHEVROLET,1,0,1,7
65000,25.44,936.0,57.6,11.0,CHEVROLET,0,1,1,5
78000,23.4,1248.0,74.0,10.0,MARUTI,0,1,1,5
50000,21.9,1396.0,88.76,9.0,HYUNDAI,0,1,1,5
50000,15.1,2179.0,140.0,10.0,MAHINDRA,1,1,1,7
60000,18.9,1061.0,67.0,13.0,MARUTI,1,1,4,5
52000,26.2,998.0,58.2,12.0,MARUTI,0,1,4,5
35000,17.0,1497.0,118.0,10.0,HONDA,0,1,4,5
360101,21.43,1364.0,87.2,6.0,TOYOTA,0,1,1,5
8000,14.74,1991.0,181.04,5.0,MERCEDES-BENZ,0,0,4,5
48000,13.7,1399.0,98.82,10.0,CHEVROLET,0,1,4,7
62000,23.9,1582.0,126.2,6.0,HYUNDAI,0,1,1,5
11687,14.23,1498.0,104.55,4.0,NISSAN,0,1,4,5
70000,22.54,1396.0,88.76,9.0,HYUNDAI,0,1,1,5
15500,14.24,2755.0,174.5,4.0,TOYOTA,0,1,1,7
43000,17.0,1591.0,121.3,5.0,HYUNDAI,0,1,4,5
75000,18.0,995.0,62.0,14.0,CHEVROLET,0,1,4,5
51000,11.36,2755.0,171.5,6.0,TOYOTA,0,0,1,7
15000,11.0,2987.0,258.0,5.0,MERCEDES-BENZ,0,0,1,7
33124,25.17,799.0,53.3,5.0,RENAULT,0,1,4,5
1470,15.8,1591.0,121.3,4.0,HYUNDAI,0,1,4,5
73956,25.2,1248.0,74.0,9.0,MARUTI,0,1,1,5
64000,18.9,998.0,67.1,9.0,MARUTI,0,1,4,5
15000,22.74,796.0,47.3,8.0,MARUTI,0,1,4,5
73500,19.81,1086.0,68.05,11.0,HYUNDAI,0,1,4,5
49000,20.73,1373.0,91.2,9.0,MARUTI,0,1,4,5
32000,20.89,1197.0,81.8,6.0,MARUTI,0,1,4,5
35000,17.8,1497.0,117.3,6.0,HONDA,0,1,4,5
80849,22.54,1396.0,88.76,10.0,HYUNDAI,0,1,1,5
24000,21.01,1197.0,81.8,6.0,MARUTI,0,1,4,5
30000,23.84,1199.0,83.83,6.0,TATA,1,0,4,5
46000,15.26,2143.0,203.2,8.0,MERCEDES-BENZ,0,0,1,5
71678,25.1,1498.0,98.6,8.0,HONDA,0,1,1,5
65000,18.6,1197.0,85.8,7.0,MARUTI,0,1,4,5
60000,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,5
30500,22.0,1197.0,81.8,10.0,MARUTI,0,1,4,5
47000,20.51,998.0,67.0,6.0,MARUTI,1,0,4,5
76500,20.34,1498.0,103.2,9.0,VOLKSWAGEN,1,1,1,5
80000,23.08,1461.0,63.1,10.0,NISSAN,0,1,1,5
29000,16.0,1368.0,160.0,4.0,JEEP,0,1,4,5
37000,15.85,1499.0,110.4,7.0,FORD,0,1,4,5
80000,12.8,2354.0,177.6,15.0,HONDA,0,1,4,5
56239,17.8,1497.0,117.3,6.0,HONDA,0,1,4,5
3000,19.5,1199.0,88.76,3.0,HONDA,0,1,4,5
30000,17.11,1968.0,174.33,8.0,AUDI,1,0,1,5
27000,11.36,2755.0,171.5,4.0,TOYOTA,0,0,1,7
50500,17.68,1968.0,174.33,9.0,AUDI,0,0,1,5
65000,17.6,1582.0,126.2,8.0,HYUNDAI,0,0,1,5
88525,13.4,1794.0,125.0,16.0,TOYOTA,0,1,4,5
16000,17.0,1497.0,121.31,4.0,FORD,0,1,4,5
25000,28.4,1248.0,74.02,6.0,MARUTI,0,1,1,5
19100,16.77,2993.0,261.49,5.0,BMW,0,0,1,5
60000,22.1,1396.0,88.7,5.0,HYUNDAI,1,1,1,5
44000,24.52,1248.0,88.5,6.0,MARUTI,0,1,1,7
67000,11.74,1796.0,186.0,11.0,MERCEDES-BENZ,0,0,4,5
71000,15.0,1586.0,104.68,15.0,MARUTI,0,1,4,5
89000,26.0,1498.0,98.6,8.0,HONDA,0,1,1,5
72000,14.0,2498.0,112.0,12.0,MAHINDRA,0,1,1,7
29000,20.73,1373.0,91.2,6.0,MARUTI,0,1,4,5
58000,21.5,1498.0,108.5,5.0,VOLKSWAGEN,1,0,1,5
49000,17.71,1197.0,78.9,5.0,TOYOTA,0,1,4,5
33528,21.4,1197.0,83.1,6.0,MARUTI,0,1,4,5
61000,19.1,1197.0,81.86,8.0,HYUNDAI,0,1,4,5
43733,20.4,1197.0,81.8,6.0,MARUTI,0,1,4,5
10000,19.56,1197.0,81.8,4.0,MARUTI,0,0,4,5
65001,21.9,1396.0,88.76,10.0,HYUNDAI,0,1,1,5
90000,17.5,1298.0,85.8,11.0,MARUTI,1,1,4,5
14400,13.96,1451.0,141.0,4.0,MG,0,0,4,5
12000,17.4,1497.0,117.6,4.0,HONDA,0,0,4,5
53000,17.4,1497.0,117.6,6.0,HONDA,0,1,4,5
51000,17.8,1198.0,86.7,6.0,HONDA,1,1,4,5
84999,27.39,1248.0,74.0,8.0,MARUTI,0,1,1,5
46000,18.12,1995.0,190.0,6.0,BMW,0,0,1,5
85000,17.11,1968.0,174.33,9.0,AUDI,0,0,1,5
50000,22.0,1197.0,81.8,8.0,MARUTI,0,0,4,5
63000,26.0,1498.0,98.6,8.0,HONDA,0,1,1,5
30917,22.32,1582.0,126.3,11.0,HYUNDAI,0,1,1,5
57000,18.6,1199.0,79.4,13.0,CHEVROLET,0,1,4,5
27000,21.4,1197.0,83.1,7.0,MARUTI,0,1,4,5
68000,16.1,1197.0,85.0,13.0,MARUTI,0,1,4,5
8143,19.1,1368.0,98.6,5.0,HYUNDAI,1,1,4,5
21500,16.5,1799.0,139.46,4.0,HONDA,0,0,4,5
4000,13.96,1451.0,141.0,4.0,MG,0,0,4,5
58500,19.67,1582.0,126.2,7.0,HYUNDAI,0,1,1,5
65000,19.3,1248.0,73.9,8.0,MARUTI,0,1,1,5
99426,22.9,1248.0,74.0,10.0,MARUTI,0,1,1,5
62000,16.78,1496.0,88.73,12.0,TOYOTA,0,1,4,5
24300,11.9,1950.0,201.15,4.0,MERCEDES-BENZ,0,0,4,5
48000,11.36,2755.0,171.5,7.0,TOYOTA,0,0,1,7
75000,25.83,1498.0,99.0,8.0,FORD,0,1,1,5
37000,21.56,1462.0,103.25,5.0,MARUTI,1,1,4,5
39000,18.5,1198.0,86.8,8.0,HONDA,0,1,4,5
40000,25.8,1498.0,98.6,5.0,HONDA,0,1,1,5
52000,18.8,3456.0,258.81,6.0,LEXUS,0,0,4,5
52000,21.79,998.0,67.05,8.0,MARUTI,0,1,4,5
111000,21.1,814.0,55.2,10.0,HYUNDAI,1,1,4,5
78000,26.0,1498.0,98.6,9.0,HONDA,0,1,1,5
125000,12.8,2494.0,102.0,8.0,TOYOTA,0,1,1,7
51025,21.1,814.0,55.2,11.0,HYUNDAI,0,1,4,5
25656,17.5,1199.0,88.7,6.0,HONDA,0,1,4,5
134532,16.8,1497.0,116.3,11.0,HONDA,0,0,4,5
48000,27.39,1248.0,74.0,5.0,MARUTI,0,1,1,5
50000,17.4,1497.0,117.3,8.0,HONDA,1,1,4,5
4000,7.81,4663.0,459.0,5.0,MERCEDES-BENZ,0,0,4,2
76000,19.67,1582.0,126.2,8.0,HYUNDAI,0,1,1,5
25000,21.01,1197.0,81.8,6.0,MARUTI,0,1,4,5
73000,26.0,1498.0,98.6,8.0,HONDA,0,1,1,5
69550,14.84,2143.0,170.0,9.0,MERCEDES-BENZ,0,0,1,5
28014,20.73,1373.0,91.1,7.0,MARUTI,0,1,4,5
1200,18.27,998.0,118.35,3.0,HYUNDAI,0,1,4,5
33060,17.01,1591.0,121.3,7.0,HYUNDAI,0,1,4,5
65000,21.43,1364.0,87.2,11.0,TOYOTA,0,1,1,5
76003,12.8,2354.0,177.6,11.0,HONDA,0,1,4,5
25000,22.0,1197.0,81.8,6.0,MARUTI,0,0,4,5
65000,19.01,1461.0,108.5,9.0,NISSAN,0,1,1,5
32000,13.87,1498.0,104.55,5.0,RENAULT,0,1,4,5
60001,25.2,1248.0,74.0,9.0,MARUTI,0,1,1,5
66000,13.22,2967.0,241.4,8.0,AUDI,0,0,1,5
70001,25.44,936.0,56.3,10.0,CHEVROLET,0,1,1,5
37001,21.21,1197.0,81.8,6.0,MARUTI,0,1,4,5
6000,13.79,1998.0,192.0,6.0,MINI,0,0,4,5
68745,13.68,2393.0,147.8,6.0,TOYOTA,0,1,1,7
70000,19.67,1582.0,126.2,8.0,HYUNDAI,1,1,1,5
71000,25.8,1498.0,98.6,9.0,HONDA,0,1,1,5
52000,21.14,1498.0,103.52,8.0,SKODA,0,1,1,5
43000,21.01,1197.0,81.8,7.0,MARUTI,0,1,4,5
34000,16.0,1997.0,140.0,6.0,MAHINDRA,0,0,1,7
68000,22.0,1197.0,81.8,13.0,MARUTI,0,1,4,5
143000,22.77,1498.0,98.59,7.0,FORD,1,1,1,5
47000,16.0,2179.0,140.0,10.0,MAHINDRA,0,1,1,7
40000,18.9,998.0,67.1,10.0,MARUTI,0,1,4,5
57000,15.6,1497.0,116.3,13.0,HONDA,0,0,4,5
65209,22.9,1248.0,74.0,10.0,MARUTI,0,1,1,5
7669,17.99,1462.0,103.2,4.0,MARUTI,0,0,4,7
50000,21.7,1498.0,98.96,8.0,FORD,0,1,1,5
64000,26.6,998.0,58.16,10.0,MARUTI,0,1,4,5
16415,18.9,1197.0,81.86,4.0,HYUNDAI,1,1,4,5
12000,17.4,1497.0,117.6,5.0,HONDA,1,1,4,5
50000,19.49,1198.0,67.04,8.0,NISSAN,0,1,4,5
45000,16.2,1199.0,74.0,7.0,VOLKSWAGEN,0,1,4,5
63000,18.9,1197.0,82.0,7.0,HYUNDAI,0,1,4,5
50000,18.88,1995.0,184.0,11.0,BMW,0,0,1,5
30000,18.9,1061.0,67.0,16.0,MARUTI,1,1,4,5
11000,21.43,1364.0,87.2,7.0,TOYOTA,0,1,1,5
44000,18.49,1493.0,100.0,8.0,MAHINDRA,0,1,1,7
29000,20.89,1197.0,81.8,6.0,MARUTI,0,1,4,5
65000,19.4,1198.0,86.8,10.0,HONDA,0,1,4,5
52000,20.73,1373.0,91.1,8.0,MARUTI,0,1,4,5
62000,17.01,1591.0,121.3,11.0,HYUNDAI,0,1,4,5
61000,12.55,2982.0,168.5,9.0,TOYOTA,0,0,1,7
35000,17.5,1199.0,88.7,6.0,HONDA,0,1,4,5
73500,20.36,1197.0,78.9,11.0,HYUNDAI,0,1,4,5
63248,16.1,1197.0,85.0,15.0,MARUTI,0,1,4,5
12500,12.28,2995.0,328.5,5.0,AUDI,0,0,4,2
49098,20.73,1373.0,91.1,8.0,MARUTI,0,1,4,5
35000,17.21,1493.0,100.0,11.0,MAHINDRA,1,1,1,7
90000,22.07,1199.0,73.9,11.0,VOLKSWAGEN,1,1,1,5
59000,28.4,1248.0,74.02,6.0,MARUTI,0,0,1,5
45000,18.3,1199.0,88.76,4.0,HONDA,0,0,4,5
47000,26.21,1248.0,88.5,9.0,MARUTI,0,1,1,5
42000,15.0,1598.0,103.5,10.0,SKODA,0,1,4,5
56000,28.09,1248.0,88.5,8.0,MARUTI,0,1,1,5
47000,12.99,2494.0,100.0,8.0,TOYOTA,0,1,1,7
22000,10.0,2148.0,170.0,5.0,MERCEDES-BENZ,0,0,1,5
25000,17.3,1497.0,121.0,4.0,MAHINDRA,0,1,1,7
59012,25.83,1498.0,99.0,5.0,FORD,0,1,1,5
10000,21.21,1197.0,81.8,6.0,MARUTI,0,1,4,5
88000,16.09,1995.0,184.0,11.0,BMW,0,0,1,5
107543,15.5,1586.0,103.3,13.0,MARUTI,0,1,4,5
52285,23.59,1364.0,5.0,11.0,TOYOTA,0,1,1,5
62000,17.0,1197.0,80.0,7.0,HYUNDAI,0,1,4,5
63000,23.1,998.0,67.04,8.0,MARUTI,0,1,4,5
45000,14.8,1799.0,130.2,13.0,HONDA,0,1,4,5
17000,15.37,1196.0,73.0,4.0,MARUTI,0,1,4,7
63000,23.0,1396.0,90.0,9.0,HYUNDAI,0,1,1,5
18500,18.88,1995.0,184.0,9.0,BMW,0,0,1,5
72000,16.07,1995.0,181.0,12.0,BMW,0,0,1,2
40000,19.0,1199.0,88.7,7.0,HONDA,0,0,4,5
49189,23.65,1248.0,88.5,6.0,MARUTI,0,1,1,5
35000,12.99,2494.0,100.6,8.0,TOYOTA,1,1,1,7
55000,18.0,1497.0,117.3,7.0,HONDA,0,0,4,5
20000,21.21,1197.0,81.8,7.0,MARUTI,1,1,4,5
33000,17.8,1498.0,119.35,6.0,HONDA,0,1,4,5
70066,16.0,1997.0,140.0,7.0,MAHINDRA,0,1,1,7
58000,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,5
62000,14.4,1997.0,151.89,7.0,HONDA,0,0,4,5
59999,20.0,1968.0,138.1,11.0,SKODA,0,0,1,5
62443,18.9,998.0,67.1,11.0,MARUTI,0,1,4,5
60000,21.9,1396.0,90.0,8.0,HYUNDAI,0,1,1,5
55000,15.4,2179.0,120.0,7.0,MAHINDRA,0,1,1,7
60000,20.36,1197.0,78.9,13.0,HYUNDAI,1,1,4,5
40000,19.7,796.0,46.3,16.0,MARUTI,0,1,4,5
113000,21.64,1461.0,84.8,9.0,NISSAN,0,1,1,5
68000,25.32,1198.0,77.0,7.0,MAHINDRA,0,1,1,7
45892,25.8,1498.0,98.6,9.0,HONDA,0,1,1,5
70000,21.8,1461.0,78.0,11.0,RENAULT,0,1,1,5
20000,17.41,1956.0,167.68,3.0,MG,0,1,1,5
35000,26.0,1498.0,98.6,8.0,HONDA,0,1,1,5
145000,17.5,1298.0,85.8,14.0,MARUTI,1,1,4,5
33000,17.11,1968.0,174.33,10.0,AUDI,0,0,1,5
52000,19.1,1197.0,82.0,7.0,HYUNDAI,0,1,4,5
25000,18.9,1197.0,81.86,4.0,HYUNDAI,1,0,4,5
57000,16.0,2179.0,140.0,8.0,MAHINDRA,0,1,1,7
87000,25.8,1498.0,98.6,9.0,HONDA,0,1,1,5
15800,18.9,1197.0,81.86,5.0,HYUNDAI,0,0,4,5
47316,19.4,1198.0,86.8,11.0,HONDA,0,1,4,5
56000,16.0,2179.0,140.0,6.0,MAHINDRA,0,1,1,7
45000,23.01,999.0,67.0,7.0,RENAULT,1,1,4,5
30000,20.0,1399.0,68.05,10.0,FORD,1,1,1,5
25000,18.6,1197.0,81.86,5.0,HYUNDAI,0,1,4,5
36000,18.9,1197.0,81.86,5.0,HYUNDAI,0,1,4,5
22000,18.6,1197.0,81.83,7.0,HYUNDAI,0,1,4,5
41000,21.76,1995.0,188.0,7.0,BMW,0,0,1,5
27890,19.4,1198.0,86.8,10.0,HONDA,0,1,4,5
10000,20.68,1995.0,188.0,4.0,BMW,0,0,1,5
91000,21.43,1364.0,87.2,11.0,TOYOTA,0,1,1,5
60000,11.5,2982.0,169.0,10.0,TOYOTA,1,0,1,7
22000,16.55,2498.0,105.0,5.0,MAHINDRA,0,1,1,7
2100,19.01,1462.0,103.26,6.0,MARUTI,0,1,4,7
40000,15.73,1968.0,174.33,8.0,AUDI,1,0,1,5
65001,12.05,2179.0,120.0,12.0,MAHINDRA,0,1,1,7
70500,19.0,998.0,67.1,16.0,MARUTI,0,1,4,5
52323,19.08,1582.0,126.2,8.0,HYUNDAI,0,0,1,5
15000,18.0,1198.0,86.7,7.0,HONDA,1,1,4,5
42005,13.0,2143.0,204.0,9.0,MERCEDES-BENZ,0,0,1,5
80000,19.0,1197.0,85.8,9.0,MARUTI,0,1,4,5
54000,18.5,1197.0,85.8,11.0,MARUTI,0,1,4,5
52752,18.78,1198.0,74.0,8.0,VOLKSWAGEN,0,1,4,5
40000,21.21,1197.0,81.8,5.0,MARUTI,0,0,4,5
89000,22.32,1582.0,126.32,9.0,HYUNDAI,0,1,1,5
55000,25.2,1248.0,74.0,7.0,MARUTI,0,1,1,5
57000,21.21,1197.0,81.8,8.0,MARUTI,0,1,4,5
42000,17.7,1497.0,78.0,16.0,HONDA,0,1,4,5
42000,14.7,1496.0,120.69,8.0,FORD,0,0,4,5
45000,19.02,1198.0,67.05,8.0,DATSUN,0,1,4,5
77950,26.6,998.0,58.16,7.0,MARUTI,0,1,4,5
136000,16.52,1991.0,123.7,15.0,CHEVROLET,1,1,1,5
16000,17.4,1497.0,117.3,4.0,HONDA,0,1,4,5
64000,16.55,2498.0,105.0,8.0,MAHINDRA,0,1,1,7
69000,18.48,1995.0,177.0,11.0,BMW,0,0,1,5
61000,12.55,2982.0,168.5,9.0,TOYOTA,0,0,1,7
45000,19.1,1197.0,85.8,9.0,MARUTI,0,1,4,5
48300,22.54,1396.0,88.73,8.0,HYUNDAI,0,1,1,5
47000,28.09,1248.0,88.5,6.0,MARUTI,0,1,1,5
9313,21.21,1197.0,81.8,5.0,MARUTI,0,0,4,5
58568,16.8,1497.0,116.4,12.0,HONDA,0,1,4,5
68000,21.0,1498.0,78.9,4.0,HONDA,0,0,1,5
70000,14.8,1799.0,130.2,12.0,HONDA,1,1,4,5
50000,22.9,1248.0,74.0,10.0,MARUTI,0,1,1,5
56500,23.2,1248.0,73.94,9.0,MARUTI,0,1,1,5
70000,16.02,1373.0,93.7,11.0,MARUTI,0,1,4,7
65869,16.2,1199.0,74.0,8.0,VOLKSWAGEN,0,1,4,5
50000,17.8,1497.0,117.3,7.0,HONDA,1,1,4,5
51000,32.52,998.0,58.33,9.0,MARUTI,0,1,4,5
68000,17.5,1298.0,85.8,14.0,MARUTI,0,1,4,5
63000,26.0,1498.0,98.6,8.0,HONDA,0,1,1,5
32891,18.9,1197.0,82.0,6.0,HYUNDAI,0,1,4,5
51000,15.4,1997.0,120.0,7.0,MAHINDRA,0,1,1,7
80000,13.7,1997.0,153.86,8.0,HONDA,0,0,4,5
61000,23.59,1364.0,67.04,8.0,TOYOTA,0,1,1,5
72000,19.67,1582.0,126.2,7.0,HYUNDAI,0,1,1,5
23000,21.4,1197.0,83.1,6.0,MARUTI,1,1,4,5
58000,19.01,1461.0,108.45,10.0,RENAULT,0,1,1,5
66000,16.36,2179.0,187.7,10.0,JAGUAR,0,0,1,5
57526,13.0,1343.0,90.0,17.0,HONDA,0,1,4,5
48000,10.75,2694.0,163.7,5.0,TOYOTA,0,0,4,7
63000,19.0,998.0,67.1,15.0,MARUTI,0,1,4,5
64000,15.26,2143.0,203.2,9.0,MERCEDES-BENZ,0,0,1,5
74000,12.05,1995.0,154.0,14.0,BMW,0,0,4,5
35000,22.0,1197.0,81.8,3.0,MARUTI,0,1,4,5
73001,14.53,1798.0,138.1,11.0,TOYOTA,0,1,4,5
39000,17.0,1497.0,118.0,12.0,HONDA,0,1,4,5
58000,16.0,2179.0,140.0,8.0,MAHINDRA,0,1,1,7
76091,20.0,1399.0,68.05,10.0,FORD,0,1,1,5
30265,30.46,796.0,47.3,7.0,MARUTI,0,1,4,5
39000,12.99,2494.0,100.0,11.0,TOYOTA,0,1,1,7
40383,16.7,1198.0,88.8,11.0,HONDA,0,1,4,5
70778,17.0,1497.0,118.0,12.0,HONDA,0,1,4,5
32000,27.39,1248.0,74.0,5.0,MARUTI,0,1,1,5
32000,13.1,1798.0,157.75,9.0,SKODA,0,1,4,5
52028,19.5,1061.0,5.0,13.0,MARUTI,0,1,4,5
39000,22.0,1197.0,81.8,7.0,MARUTI,0,1,4,5
58000,17.8,1497.0,117.3,8.0,HONDA,0,1,4,5
11500,17.43,1396.0,105.5,5.0,HYUNDAI,0,1,4,5
40000,19.7,796.0,46.3,13.0,MARUTI,1,1,4,5
52000,13.68,2393.0,147.51,6.0,TOYOTA,0,1,1,7
53620,15.85,1499.0,110.4,7.0,FORD,0,1,4,5
61000,11.3,2360.0,170.0,11.0,MITSUBISHI,0,0,4,5
84000,26.21,1248.0,88.5,8.0,MARUTI,0,1,1,5
42000,14.28,1798.0,138.03,9.0,TOYOTA,0,1,4,5
55000,17.6,1496.0,88.73,11.0,TOYOTA,0,1,4,5
69000,22.54,1396.0,88.73,5.0,HYUNDAI,0,1,1,5
48059,19.3,1248.0,73.9,11.0,MARUTI,0,1,1,5
63000,17.92,1086.0,62.1,14.0,HYUNDAI,0,1,4,5
49000,19.12,1373.0,91.1,5.0,MARUTI,0,0,4,5
39000,21.4,1197.0,83.1,5.0,MARUTI,0,1,4,5
120000,17.3,1497.0,117.3,6.0,HONDA,1,1,4,7
46000,18.9,1197.0,81.86,6.0,HYUNDAI,0,0,4,5
69000,22.69,1995.0,190.0,7.0,BMW,0,0,1,5
58360,23.59,1364.0,5.0,11.0,TOYOTA,0,1,1,5
52000,28.09,1248.0,88.5,7.0,MARUTI,0,1,1,5
44000,19.81,1086.0,68.05,10.0,HYUNDAI,1,1,4,5
55000,18.3,1496.0,5.0,11.0,TOYOTA,0,1,4,5
44000,16.8,1984.0,150.0,8.0,VOLVO,0,0,1,5
69000,21.79,998.0,67.05,11.0,MARUTI,0,1,4,5
63000,13.68,2393.0,147.8,6.0,TOYOTA,0,1,1,7
60000,28.4,1248.0,74.02,6.0,MARUTI,0,0,1,5
4800,19.4,2143.0,204.0,7.0,MERCEDES-BENZ,0,0,1,2
22000,20.68,1995.0,188.0,6.0,BMW,1,0,1,5
51334,18.6,1197.0,81.83,7.0,HYUNDAI,0,1,4,5
50000,20.36,1197.0,78.9,11.0,HYUNDAI,0,1,4,5
46613,20.51,998.0,67.04,7.0,MARUTI,0,1,4,5
12000,10.0,2000.0,250.0,15.0,DC,0,1,4,2
40000,17.9,2143.0,170.0,7.0,MERCEDES-BENZ,0,0,1,5
21000,24.0,1186.0,73.97,6.0,HYUNDAI,0,1,1,5
19000,21.01,1197.0,81.8,5.0,MARUTI,0,1,4,5
41000,18.9,1197.0,82.0,8.0,HYUNDAI,0,0,4,5
51500,23.59,1364.0,67.04,8.0,TOYOTA,0,1,1,5
100000,17.7,1497.0,78.0,15.0,HONDA,1,1,4,5
49000,18.0,1198.0,86.7,9.0,HONDA,0,1,4,5
42000,18.7,1199.0,88.7,6.0,HONDA,0,1,4,5
4000,21.4,1197.0,83.1,5.0,MARUTI,0,1,4,5
45000,16.78,1496.0,88.73,7.0,TOYOTA,0,1,4,5
21468,17.71,1197.0,78.9,7.0,TOYOTA,0,1,4,5
40000,24.7,1047.0,69.0,5.0,TATA,1,1,1,5
85000,21.1,1197.0,85.8,10.0,MARUTI,0,1,4,5
29000,18.9,1197.0,82.0,9.0,HYUNDAI,0,1,4,5
28500,21.94,1196.0,61.7,4.0,MARUTI,1,1,4,5
82000,11.78,2143.0,167.62,9.0,MERCEDES-BENZ,0,0,1,5
34000,16.0,1368.0,160.0,5.0,JEEP,0,0,4,5
30000,13.0,1591.0,121.3,7.0,HYUNDAI,0,1,4,5
34633,18.2,1199.0,88.7,6.0,HONDA,0,0,4,5
63452,28.4,1248.0,74.02,6.0,MARUTI,0,0,1,5
34000,13.6,1984.0,249.0,6.0,PORSCHE,0,0,4,5
37208,33.54,998.0,67.04,7.0,MARUTI,0,1,4,5
80000,14.1,2179.0,147.94,8.0,TATA,0,1,1,5
43000,18.6,1197.0,81.83,5.0,HYUNDAI,0,1,4,5
70000,18.2,1061.0,64.0,14.0,MARUTI,1,1,4,5
78000,15.6,1497.0,116.3,11.0,HONDA,0,0,4,5
65000,19.16,2494.0,158.2,8.0,TOYOTA,0,0,4,5
48000,11.2,2497.0,203.0,13.0,MERCEDES-BENZ,0,1,4,5
30000,22.0,1197.0,81.8,5.0,MARUTI,0,0,4,5
42489,20.92,998.0,67.1,11.0,MARUTI,0,1,4,5
26000,17.9,2143.0,136.0,5.0,MERCEDES-BENZ,0,0,1,5
47000,22.32,1582.0,126.32,9.0,HYUNDAI,0,0,1,5
20000,17.92,1086.0,62.1,14.0,HYUNDAI,0,1,4,5
56931,20.51,998.0,67.04,8.0,MARUTI,0,1,4,5
49000,21.66,1498.0,103.52,7.0,SKODA,0,0,1,5
36000,17.92,1086.0,62.1,14.0,HYUNDAI,1,1,4,5
60000,22.71,1461.0,84.8,9.0,NISSAN,0,1,1,5
64312,15.4,2179.0,120.0,7.0,MAHINDRA,0,1,1,7
73249,21.38,1396.0,88.7,5.0,HYUNDAI,0,1,1,5
190000,19.81,1086.0,68.05,12.0,HYUNDAI,1,1,4,5
34000,23.1,998.0,67.04,8.0,MARUTI,0,1,4,5
56000,12.1,2362.0,164.7,9.0,TOYOTA,0,0,4,5
50000,20.51,998.0,67.04,9.0,MARUTI,1,1,4,5
10000,15.37,1196.0,73.0,4.0,MARUTI,1,1,4,5
25000,19.44,999.0,75.0,5.0,VOLKSWAGEN,1,1,4,5
60000,24.3,1248.0,88.5,6.0,MARUTI,1,1,1,5
52000,17.5,1197.0,85.8,8.0,MARUTI,0,1,4,5
87000,19.16,2494.0,158.2,7.0,TOYOTA,0,0,4,5
33000,20.51,998.0,67.04,8.0,MARUTI,0,0,4,5
22000,18.9,1197.0,81.86,5.0,HYUNDAI,0,1,4,5
32000,15.04,1991.0,183.0,7.0,MERCEDES-BENZ,0,0,4,5
29000,24.3,1248.0,88.5,5.0,MARUTI,0,0,1,5
4100,13.96,1451.0,141.0,4.0,MG,0,0,4,5
39000,18.6,1197.0,81.86,6.0,HYUNDAI,0,1,4,5
18000,11.25,2694.0,163.7,7.0,TOYOTA,0,1,4,7
40000,15.97,2993.0,258.0,7.0,BMW,0,0,1,5
58000,20.77,1248.0,88.76,11.0,MARUTI,0,1,1,7
20001,13.5,2987.0,282.0,9.0,MERCEDES-BENZ,0,0,1,5
